exchange_id,scooter_id,swapIn_X,swapIn_Y,trip_1_distance,swapout_X,swapout_Y,trip_last_distance,total_distance
d125f449-5763-489f-861a-70d68b5f078a,aa6c3175-c18a-4fe2-92c5-b709264b44cf,297823.2673979582,2764830.3425451554,2.3000000000000003,298810.58514915296,2766043.167119538,2.3000000000000003,2300.0000000000005
bb2a40ed-f8cf-4053-909a-20abaae70cba,aa6c3175-c18a-4fe2-92c5-b709264b44cf,296535.8022006326,2764811.727746699,2.4000000000000004,297823.2673979582,2764830.3425451554,2.4000000000000004,2400.0000000000005
c49785e4-cfba-4f03-87f9-e0f831a50c60,aa6c3175-c18a-4fe2-92c5-b709264b44cf,296481.12759283726,2764859.1710728034,1.3,296535.8022006326,2764811.727746699,1.3,1300.0
a46061d3-e821-474e-913c-63bdcf0c6f20,aa6c3175-c18a-4fe2-92c5-b709264b44cf,296996.390285234,2767412.9677798613,0.1,296481.12759283726,2764859.1710728034,3.4000000000000004,100.0
4395345b-0fc6-4d6e-967e-2b029bf100bf,aa6c3175-c18a-4fe2-92c5-b709264b44cf,295582.26904558175,2767463.453301304,2.8000000000000003,296996.390285234,2767412.9677798613,2.8000000000000003,2800.0000000000005
b8a494b1-de10-4def-b553-163a4b274b54,aa6c3175-c18a-4fe2-92c5-b709264b44cf,300647.5691451663,2775991.7147034253,14.200000000000001,295582.26904558175,2767463.453301304,7.4,14900.0
2d56a871-1a0c-4572-8a54-765895456b86,aa6c3175-c18a-4fe2-92c5-b709264b44cf,302193.09822967113,2775857.314376749,2.9000000000000004,300647.5691451663,2775991.7147034253,2.9000000000000004,2900.0000000000005
6b1acac9-f69a-48d2-9254-95150f191890,aa6c3175-c18a-4fe2-92c5-b709264b44cf,303085.82161660003,2776111.2086002547,1.9000000000000001,302193.09822967113,2775857.314376749,1.9000000000000001,1900.0000000000002
2dba6ea3-a0f1-4fe0-8ee9-7d6e47b1d440,aa6c3175-c18a-4fe2-92c5-b709264b44cf,303315.6503045394,2776485.172298572,1.0,303085.82161660003,2776111.2086002547,1.0,1000.0
86314877-3895-465f-9567-0c0b3e8dc57e,aa6c3175-c18a-4fe2-92c5-b709264b44cf,302639.35130170814,2776874.9932850506,1.2000000000000002,303315.6503045394,2776485.172298572,1.2000000000000002,1200.0000000000002
bae14103-1ecb-4d59-bf7a-bc51f685d55d,aaaaaab1-0000-4001-0199-cbcb94832f2e,304913.0188630984,2771360.1930063483,1.8,301037.87859507825,2770099.363655101,0.1,17400.0
15c4fb53-44a5-4b1e-bf27-00bd81bb2c3c,aaaaaab1-0000-4001-0199-cbcb94832f2e,306272.6523465576,2771495.2164945644,1.7000000000000002,304913.0188630984,2771360.1930063483,0.1,8800.0
b8fd5135-e686-4a8d-a5bc-55f43f84126d,aaaaaab1-0000-4001-0199-cbcb94832f2e,306025.3828453743,2769540.8119823243,4.2,306272.6523465576,2771495.2164945644,1.0,14000.000000000002
e961cb99-7c22-48f2-bc68-2847f23db78f,aaaaaab1-0000-4001-0199-cbcb94832f2e,305563.2039442711,2769311.4084782666,1.9000000000000001,306025.3828453743,2769540.8119823243,0.5,9900.0
5afac029-a074-43d6-902a-52919b636e68,aaaaaab1-0000-4001-0199-cbcb94832f2e,307976.8927833326,2775298.712987249,1.8,305563.2039442711,2769311.4084782666,0.2,22400.000000000004
5f136268-64fa-4d7c-8156-e46cac906f7b,aaaaaab1-0000-4001-0199-cbcb94832f2e,305903.5273757276,2771031.909409712,0.5,307976.8927833326,2775298.712987249,0.5,13099.999999999998
0eb876b9-ac94-46f4-aa5e-5e93d2566d90,aaaaaab1-0000-4001-0199-cbcb94832f2e,307593.363454193,2770494.0641223984,0.2,305903.5273757276,2771031.909409712,1.0,7300.0
b6fc7662-3347-4598-a156-2a5129f1ad82,aaaaaab1-0000-4001-0199-cbcb94832f2e,305863.16533751704,2771031.7442348353,2.4000000000000004,307593.363454193,2770494.0641223984,1.3,8100.0
f537e6a8-9b47-480b-9858-be482579db24,aaaaaab1-0000-4001-0199-cbcb94832f2e,304913.0188630984,2771360.1930063483,0.6000000000000001,305863.16533751704,2771031.7442348353,1.4000000000000001,9400.000000000002
7d376dcb-edcb-4435-97f2-0d2a05948df7,aaaaaab1-0000-4001-0199-cbcb94832f2e,308013.9844185636,2772601.9902052563,5.0,304913.0188630984,2771360.1930063483,0.9,14800.0
21f0cea0-451d-4ba2-b10b-c405ceed0c41,aaaaaab1-0000-4001-0199-cbcb94832f2e,303556.42778982595,2768847.1469293498,0.8,308013.9844185636,2772601.9902052563,1.3,8500.0
fdf7cc5b-5823-494d-8655-723e9a8e705a,aaaaaab1-0000-4001-0199-cbcb94832f2e,301037.87859507825,2770099.363655101,0.6000000000000001,303556.42778982595,2768847.1469293498,0.30000000000000004,16900.0
240c4fec-0817-4ab4-bf55-d76a48d87522,aaaaaab1-0000-4001-0199-cbcb94832f2e,305081.2178239325,2769610.6336071044,0.9,301037.87859507825,2770099.363655101,0.8,15600.0
ecbdf7b3-a410-426b-9571-a72e77f8433c,aaaaaab1-0000-4001-0199-cbcb94832f2e,302790.31143433525,2772088.4229732403,3.1,303556.42778982595,2768847.1469293498,0.4,15400.0
6d507877-8231-4d48-8dd3-eeeb43babfef,aaaaaab1-0000-4001-0199-cbcb94832f2e,306287.75595148036,2768882.4911986194,0.8,302790.31143433525,2772088.4229732403,5.1000000000000005,21600.0
2ed2ebae-2343-4ae6-8234-a177f37c3123,aaaaaab1-0000-4001-0199-cbcb94832f2e,301037.87859507825,2770099.363655101,3.8000000000000003,303676.9244625684,2771698.8779749246,3.2,6000.000000000001
f71a2c10-4416-4b96-a507-ffd62c2dc2d7,aaaaaab1-0000-4001-0199-cbcb94832f2e,305094.8132848267,2771318.833675201,0.2,304913.0188630984,2771360.1930063483,2.4000000000000004,14900.000000000002
212ebd6e-6fbf-428a-ad3c-afcfad724b89,aaaaaab1-0000-4001-0199-cbcb94832f2e,303676.9244625684,2771698.8779749246,1.3,305094.8132848267,2771318.833675201,0.6000000000000001,12300.0
912bf69e-26c9-41b8-a2c8-ed67b781d699,aaaaaab1-0000-4001-0199-cbcb94832f2e,301073.26113337174,2766976.10191523,4.0,300662.7805191811,2779114.9761279747,1.2000000000000002,27800.0
24904bb5-92e9-40c5-bfdc-4ae6c2283ec5,aaaaaab1-0000-4001-0199-cbcb94832f2e,301048.86577048973,2769022.199118984,2.9000000000000004,304212.9102432257,2770810.0935203093,1.0,2900.0000000000005
ced1f4a9-1769-44b9-901a-d646ec667fcb,aaaaaab1-0000-4001-0199-cbcb94832f2e,305563.2039442711,2769311.4084782666,3.0,301048.86577048973,2769022.199118984,6.4,17200.000000000004
7a78b427-99a5-44ca-a894-bbc6b65ceace,aaaaaab1-0000-4001-0199-cbcb94832f2e,304278.8558765026,2772725.5256172507,1.6,305563.2039442711,2769311.4084782666,2.1,18300.0
1d086847-9079-47fe-91ef-4ff2e7fee049,aaaaaab1-0000-4001-0199-cbcb94832f2e,305863.16533751704,2771031.7442348353,0.2,305081.2178239325,2769610.6336071044,0.6000000000000001,7100.000000000001
3bb55c7e-8669-40cb-a02e-17c5a48f5375,aaaaaab1-0000-4001-0199-cbcb94832f2e,305563.2039442711,2769311.4084782666,1.7000000000000002,305863.16533751704,2771031.7442348353,0.2,9200.000000000002
ab8f2dd2-1d3e-4058-b547-5fc9493cb3c6,aaaaaab1-0000-4001-0199-cbcb94832f2e,305500.48038706393,2770193.859432476,4.5,305563.2039442711,2769311.4084782666,3.2,4600.0
c1baa231-7dd9-4dbd-89cd-1e1bc2332f16,aaaaaab1-0000-4001-0199-cbcb94832f2e,303516.05942431465,2768846.988808574,1.9000000000000001,305500.48038706393,2770193.859432476,0.1,21900.000000000004
eccb5ab5-f9ea-4538-9abd-55f7d3bfab31,aaaaaab1-0000-4001-0199-cbcb94832f2e,306281.8534883626,2768845.3597861715,1.4000000000000001,305869.78915191116,2772470.5342006977,0.30000000000000004,9399.999999999998
ff4bac2a-1835-460f-ae48-81d181b0832d,aaaaaab1-0000-4001-0199-cbcb94832f2e,306272.6523465576,2771495.2164945644,2.2,306281.8534883626,2768845.3597861715,3.2,6100.000000000001
9cf49d04-7abd-4e9f-8a91-16c5a52b5f69,aaaaaab1-0000-4001-0199-cbcb94832f2e,306839.3180423124,2772732.9596088463,0.30000000000000004,306272.6523465576,2771495.2164945644,2.7,13299.999999999998
f6096be3-5f47-4b01-87a9-1ce58f413be2,aaaaaab1-0000-4001-0199-cbcb94832f2e,305563.2039442711,2769311.4084782666,1.0,306839.3180423124,2772732.9596088463,5.5,12500.0
3dcadba5-4bcd-43df-bcbf-cb23ee1c9deb,ae7dd868-2230-4cbe-852a-dfe4e41240c5,301796.3391967125,2772573.0980637744,7.6000000000000005,304913.0188630984,2771360.1930063483,15.600000000000001,32700.000000000004
31b7a902-c659-4a22-8f13-ed4cd0222ef5,ae7dd868-2230-4cbe-852a-dfe4e41240c5,305903.5273757276,2771031.909409712,2.9000000000000004,301796.3391967125,2772573.0980637744,5.2,22900.000000000004
e49cb2ff-0f30-42a2-a270-d1c9ba43d09b,ae7dd868-2230-4cbe-852a-dfe4e41240c5,304913.0188630984,2771360.1930063483,2.5,305903.5273757276,2771031.909409712,2.5,19300.0
cfdff9e6-1c46-46b7-8130-9bd330e3afb2,ae7dd868-2230-4cbe-852a-dfe4e41240c5,305863.16533751704,2771031.7442348353,3.7,304913.0188630984,2771360.1930063483,14.600000000000001,19100.0
224de9e2-f204-4f78-9d8e-a7ff8e7d01da,ae7dd868-2230-4cbe-852a-dfe4e41240c5,305863.16533751704,2771031.7442348353,0.2,305863.16533751704,2771031.7442348353,3.1,23900.000000000007
04f0bd54-d4df-497c-8b87-d034a9b3289a,ae7dd868-2230-4cbe-852a-dfe4e41240c5,305863.16533751704,2771031.7442348353,0.4,305863.16533751704,2771031.7442348353,3.8000000000000003,17600.0
a2311ac7-db56-465a-9bb1-3c1038d8bb6e,ae7dd868-2230-4cbe-852a-dfe4e41240c5,293915.1035738786,2768401.496854659,0.1,304913.0188630984,2771360.1930063483,14.4,100.0
6dca55d7-d63f-47d1-b907-8c8e7363110b,ae7dd868-2230-4cbe-852a-dfe4e41240c5,305866.55228863197,2768944.8973713377,3.4000000000000004,293915.1035738786,2768401.496854659,1.0,20500.0
543141bd-982a-42a6-b433-e9d1d0bd48b4,ae7dd868-2230-4cbe-852a-dfe4e41240c5,305863.16533751704,2771031.7442348353,0.1,305866.55228863197,2768944.8973713377,2.3000000000000003,16600.0
0324a713-9051-469b-8756-b55603d5a7bf,ae7dd868-2230-4cbe-852a-dfe4e41240c5,304913.0188630984,2771360.1930063483,3.3000000000000003,305863.16533751704,2771031.7442348353,4.0,12300.0
97187e26-a3bb-4b78-b15b-d8c04336848c,ae7dd868-2230-4cbe-852a-dfe4e41240c5,293920.5435856211,2768812.896988512,0.5,304913.0188630984,2771360.1930063483,14.4,600.0
e9e5a5bf-938c-4ba6-abb3-d59256c23ccd,ae7dd868-2230-4cbe-852a-dfe4e41240c5,305903.5273757276,2771031.909409712,0.5,293920.5435856211,2768812.896988512,17.7,13100.000000000002
dce7b6ac-9229-4c04-a308-87154ed8ddaa,ae7dd868-2230-4cbe-852a-dfe4e41240c5,305863.16533751704,2771031.7442348353,0.7000000000000001,305903.5273757276,2771031.909409712,1.3,17400.0
14403602-2303-4e4e-bb63-15a818ba10bd,ae7dd868-2230-4cbe-852a-dfe4e41240c5,305863.16533751704,2771031.7442348353,0.5,305863.16533751704,2771031.7442348353,2.0,25200.0
04781a6f-3116-4ff5-8d6e-9e5eb00f4c3a,ae7dd868-2230-4cbe-852a-dfe4e41240c5,305863.16533751704,2771031.7442348353,0.2,305863.16533751704,2771031.7442348353,3.5,25300.0
331e71cc-7401-49f3-8b28-143a6dcf0549,ae7dd868-2230-4cbe-852a-dfe4e41240c5,304913.0188630984,2771360.1930063483,2.2,305863.16533751704,2771031.7442348353,0.9,21200.0
be480243-2977-4f1d-ba7d-259b9be419af,ae7dd868-2230-4cbe-852a-dfe4e41240c5,293915.1035738786,2768401.496854659,0.1,304913.0188630984,2771360.1930063483,14.4,100.0
6967c33c-9608-4ada-b413-ecbef0585f89,ae7dd868-2230-4cbe-852a-dfe4e41240c5,305903.5273757276,2771031.909409712,2.8000000000000003,307167.5533406407,2770799.213096075,1.1,13000.0
089eb24c-a33f-4f16-9e8f-b00eca4a46ea,ae7dd868-2230-4cbe-852a-dfe4e41240c5,305863.16533751704,2771031.7442348353,4.7,305903.5273757276,2771031.909409712,1.1,23400.000000000004
f41a3266-1aa3-4243-9a75-dbe59e832711,ae7dd868-2230-4cbe-852a-dfe4e41240c5,305863.16533751704,2771031.7442348353,0.1,305863.16533751704,2771031.7442348353,3.3000000000000003,11900.0
e56fc03d-858f-4d42-9c4e-99b39364334a,ae7dd868-2230-4cbe-852a-dfe4e41240c5,304913.0188630984,2771360.1930063483,2.4000000000000004,305863.16533751704,2771031.7442348353,1.2000000000000002,14200.0
c90c7bea-0d22-4a0b-80be-2611e59f507e,ae7dd868-2230-4cbe-852a-dfe4e41240c5,293915.1035738786,2768401.496854659,1.0,304913.0188630984,2771360.1930063483,15.5,1000.0
cc8bbcd6-2d16-4bf9-b808-686e9012e8c8,ae7dd868-2230-4cbe-852a-dfe4e41240c5,304913.0188630984,2771360.1930063483,0.7000000000000001,293915.1035738786,2768401.496854659,1.4000000000000001,14100.000000000002
00ee80e7-08aa-4d5c-82de-523f1037d27b,ae7dd868-2230-4cbe-852a-dfe4e41240c5,293955.472788715,2768401.626598726,1.1,304913.0188630984,2771360.1930063483,15.5,1300.0000000000002
5a32bb15-9a8d-4528-92fc-a09866ee55fa,ae7dd868-2230-4cbe-852a-dfe4e41240c5,305863.16533751704,2771031.7442348353,0.8,293955.472788715,2768401.626598726,0.30000000000000004,19900.000000000007
e36886a2-6b97-4455-b591-1ef24e8e5151,ae7dd868-2230-4cbe-852a-dfe4e41240c5,307167.5533406407,2770799.213096075,3.8000000000000003,305863.16533751704,2771031.7442348353,0.9,14500.000000000002
3988c750-0498-4d38-ac88-d64cb2aac84f,ae7dd868-2230-4cbe-852a-dfe4e41240c5,305863.16533751704,2771031.7442348353,0.1,307167.5533406407,2770799.213096075,1.4000000000000001,17000.0
efd954f5-f145-48c0-8afe-f4b4b137131a,ae7dd868-2230-4cbe-852a-dfe4e41240c5,304913.0188630984,2771360.1930063483,1.9000000000000001,305863.16533751704,2771031.7442348353,0.4,12600.000000000002
d6728cad-1a36-47f0-8f8c-c2fd95ddfa2f,ae7dd868-2230-4cbe-852a-dfe4e41240c5,300714.0282986027,2770784.5788270766,5.0,304913.0188630984,2771360.1930063483,5.0,5000.0
50f0a182-7a89-46ad-8570-c8a255a2030b,ae7dd868-2230-4cbe-852a-dfe4e41240c5,305863.16533751704,2771031.7442348353,1.7000000000000002,300714.0282986027,2770784.5788270766,1.7000000000000002,10300.0
